句子编号,情感极性,情感类型,情感强度,情感关键词,Intensity_norm,Intensity_polarized,Polarity_num,Emotional Types,Neutral_Polarity,Positive_Polarity,Negative_Polarity,小说编号
139,正,决心,7,不能让春在等待中消磨，要设法让独耳喀喀速朽早死,0.75,0.75,1.0,Hop,0.0015616866215512,0.4721499219156689,0.5262883914627798,B04
140,正,决心,7,冒着随时都有可能一失足成千古恨的危险，在沼泽腹地勘察出一条复杂而又凶险的道路,0.75,0.75,1.0,Hop,0.0015616866215512,0.4721499219156689,0.5262883914627798,B04
141,正,狡猾,6,叼起它们昨晚吃剩的一只羊头，转身就跑,0.625,0.625,1.0,,0.0015616866215512,0.4721499219156689,0.5262883914627798,B04
142,负,疼痛,6,屁股上就被独耳喀喀撕了一爪,0.625,-0.625,2.0,Sad,0.0015616866215512,0.4721499219156689,0.5262883914627798,B04
143,正,狡猾,6,只要独耳喀喀跟着它蹿进来，大功就将告成,0.625,0.625,1.0,,0.0015616866215512,0.4721499219156689,0.5262883914627798,B04
144,正,挑衅,6,呕，呕，老家伙，我不怕你，有种就过来试试,0.625,0.625,1.0,,0.0015616866215512,0.4721499219156689,0.5262883914627798,B04
145,负,失望,5,狡猾的独耳喀喀就裹足不前了,0.5,-0.5,2.0,Disap,0.0015616866215512,0.4721499219156689,0.5262883914627798,B04
146,负,沮丧,6,桃花眼一筹莫展，抬起迷惘的眼，望着一丛野仙人掌发呆,0.625,-0.625,2.0,Disap,0.0015616866215512,0.4721499219156689,0.5262883914627798,B04
147,正,好奇,5,桃花眼弄不清墨菊雌狮为何要垂下头去,0.5,0.5,1.0,Surp,0.0015616866215512,0.4721499219156689,0.5262883914627798,B04
148,正,好奇,5,好奇地继续用眼光打量,0.5,0.5,1.0,Surp,0.0015616866215512,0.4721499219156689,0.5262883914627798,B04
149,正,惊讶,6,墨菊雌狮重新又抬起头来，眼光再次与桃花眼的眼光对撞,0.625,0.625,1.0,Surp,0.0015616866215512,0.4721499219156689,0.5262883914627798,B04
150,正,惊喜,7,刹那间一个灵感在脑子里闪现,0.75,0.75,1.0,,0.0015616866215512,0.4721499219156689,0.5262883914627798,B04
151,正,自信,6,为什么就不能利用自己的春，利用自己那双与众不同的眼睛，来实现自己的理想呢,0.625,0.625,1.0,Tru,0.0015616866215512,0.4721499219156689,0.5262883914627798,B04
152,正,骄傲,6,比起其他狮子来，不仅要大许多，还格外漂亮,0.625,0.625,1.0,Pri,0.0015616866215512,0.4721499219156689,0.5262883914627798,B04
153,正,欣赏,5,个别胆子特别小的狒狒还会吓得四肢发软，肝胆俱裂，瘫倒在地任狮宰割,0.5,0.5,1.0,Tru,0.0015616866215512,0.4721499219156689,0.5262883914627798,B04
154,正,自信,6,这双与雄狮威凛凛的形象很不相衬的眼睛，在猎时少了几分猛兽的威慑力，但却很受雌狮们的睐,0.625,0.625,1.0,Tru,0.0015616866215512,0.4721499219156689,0.5262883914627798,B04
155,正,满意,5,美丽的大眼睛扫射过去，雌狮们几乎毫无例外地会变得慷慨起来，将物与它分享,0.5,0.5,1.0,Sat,0.0015616866215512,0.4721499219156689,0.5262883914627798,B04
156,正,决心,7,为什么不可以在墨菊雌狮身上试试呢？堡垒最容易从内部攻破,0.75,0.75,1.0,Hop,0.0015616866215512,0.4721499219156689,0.5262883914627798,B04
157,正,心动,6,眼光好像用桃花熏过，用蜂蜜渍过，一看嘴腔就会涌出一股香甜滋味,0.625,0.625,1.0,,0.0015616866215512,0.4721499219156689,0.5262883914627798,B04
158,负,恐惧,6,它是很害怕，晓得桃花眼是只落魄的流浪狮，是独耳喀喀狮群的潜在威胁,0.625,-0.625,2.0,Fear,0.0015616866215512,0.4721499219156689,0.5262883914627798,B04
159,负,羞愧,6,理应与狮群中的其他狮子一样，同仇敌忾，用仇视的眼光去看桃花眼,0.625,-0.625,2.0,Sha,0.0015616866215512,0.4721499219156689,0.5262883914627798,B04
160,负,恐惧,7,要是让独耳喀喀知道它在和桃花眼眉来眼去，后果不堪设想,0.75,-0.75,2.0,Fear,0.0015616866215512,0.4721499219156689,0.5262883914627798,B04
161,正,满足,5,在遇到桃花眼以前，墨菊雌狮从未产生过任何感情的异常波动,0.5,0.5,1.0,Sat,0.0015616866215512,0.4721499219156689,0.5262883914627798,B04
162,正,决心,6,墨菊雌狮决心中止和桃花眼眉目传情的游戏,0.625,0.625,1.0,Hop,0.0015616866215512,0.4721499219156689,0.5262883914627798,B04
163,正,轻松,5,只要离边界线远一些，就可以避开桃花眼的视线,0.5,0.5,1.0,,0.0015616866215512,0.4721499219156689,0.5262883914627798,B04
164,正,轻松,5,狮群习惯于在领地的西南栖息，只要一回到狮群，便会受到桃花眼的凝视,0.5,0.5,1.0,,0.0015616866215512,0.4721499219156689,0.5262883914627798,B04
165,正,轻松,4,差不多已经把桃花眼忘到九霄云外了,0.375,0.375,1.0,,0.0015616866215512,0.4721499219156689,0.5262883914627798,B04
166,正,轻松,4,它想，它不是在思念桃花眼，它早就把它给忘记了,0.375,0.375,1.0,,0.0015616866215512,0.4721499219156689,0.5262883914627798,B04
167,负,愤怒,6,乳臭未干的家伙，它怎么可能对它动心？,0.625,-0.625,2.0,Ang,0.0015616866215512,0.4721499219156689,0.5262883914627798,B04
168,正,决心,6,苍蝇不叮无缝的蛋，我墨菊就是一只无缝的蛋，你桃花眼这只大苍蝇叮什么叮？,0.625,0.625,1.0,Hop,0.0015616866215512,0.4721499219156689,0.5262883914627798,B04
169,正,惊讶,5,抬头往边界线外侧扫了一眼，没发现桃花眼的身影,0.5,0.5,1.0,Surp,0.0015616866215512,0.4721499219156689,0.5262883914627798,B04
170,负,担忧,6,该不会它离开三天，桃花眼遭到了意外？,0.625,-0.625,2.0,,0.0015616866215512,0.4721499219156689,0.5262883914627798,B04
171,正,惊喜,7,声音也是一种形象，嘶哑颤抖的叫声里透出别后的无限思念和意外重逢的惊喜,0.75,0.75,1.0,,0.0015616866215512,0.4721499219156689,0.5262883914627798,B04
172,正,惊喜,6,虽然没有回头，但感觉到桃花眼那双温情脉脉的眼睛正在注视着它,0.625,0.625,1.0,,0.0015616866215512,0.4721499219156689,0.5262883914627798,B04
173,正,故作镇定,6,就算你的眼光是火焰，我的心是厚厚的冰层，也休想融化它,0.625,0.625,1.0,,0.0015616866215512,0.4721499219156689,0.5262883914627798,B04
174,正,好奇,5,不知这家伙胖了还是瘦了，委靡不振还是精神抖擞,0.5,0.5,1.0,Surp,0.0015616866215512,0.4721499219156689,0.5262883914627798,B04
175,正,矛盾,6,应该回首看一眼，但又告诫自己不能看,0.625,0.625,1.0,Anx,0.0015616866215512,0.4721499219156689,0.5262883914627798,B04
176,正,惊喜,7,桃花眼趴在边界线的一座蚁丘上，正目不转睛地盯着它看,0.75,0.75,1.0,,0.0015616866215512,0.4721499219156689,0.5262883914627798,B04
177,正,惊喜,7,霎时间心花怒放，眉际云开雾散，眼光又亮如炬烈如焰,0.75,0.75,1.0,,0.0015616866215512,0.4721499219156689,0.5262883914627798,B04
178,正,轻松,5,不用回首扭颈，就能看蚁丘上的桃花眼了,0.5,0.5,1.0,,0.0015616866215512,0.4721499219156689,0.5262883914627798,B04
179,正,惊喜,6,桃花眼那双明亮的会传达心曲的眼睛仍然在痴痴地望着它,0.625,0.625,1.0,,0.0015616866215512,0.4721499219156689,0.5262883914627798,B04
180,正,满足,6,那让它陶醉的眼光，那让它战栗的凝视，好比是荒漠中出现的一块绿洲,0.625,0.625,1.0,Sat,0.0015616866215512,0.4721499219156689,0.5262883914627798,B04
181,正,决心,6,它会严格把握住界线，不让桃花眼得寸进尺的,0.625,0.625,1.0,Hop,0.0015616866215512,0.4721499219156689,0.5262883914627798,B04
182,正,紧张,6,桃花眼屏住呼吸，用爪掌下厚厚的肉垫踩着地，悄无声息地向一片蒲葵林摸去,0.625,0.625,1.0,Anx,0.0015616866215512,0.4721499219156689,0.5262883914627798,B04
183,负,恐惧,7,天气热得仿佛划一根火柴就能点着，可桃花眼却四肢冰凉，身体一阵阵发抖,0.75,-0.75,2.0,Fear,0.0015616866215512,0.4721499219156689,0.5262883914627798,B04
184,正,渴望,6,渴盼的目光一一短一伸一缩，用狮子特殊的身体语言，热诚邀请对方越过边界线,0.625,0.625,1.0,Hop,0.0015616866215512,0.4721499219156689,0.5262883914627798,B04
185,负,愤怒,7,墨菊雌狮受惊似的跳起来，倏地转过身去，紧跑几步，去到独耳喀喀的身边,0.75,-0.75,2.0,Ang,0.0015616866215512,0.4721499219156689,0.5262883914627798,B04
186,正,决心,6,必须有进一步的发展，才能保证自己的理想不至于落空,0.625,0.625,1.0,Hop,0.0015616866215512,0.4721499219156689,0.5262883914627798,B04
187,负,担忧,6,万一墨菊雌狮叫唤起来，恐怕性命难保,0.625,-0.625,2.0,,0.0015616866215512,0.4721499219156689,0.5262883914627798,B04
188,正,紧张,6,桃花眼做了个深呼吸，竭力使自己平静下来,0.625,0.625,1.0,Anx,0.0015616866215512,0.4721499219156689,0.5262883914627798,B04
189,正,谨慎,6,不敢像情侣似的去舔吻墨菊雌狮的脖颈，而是谦恭地去舔吻爪趾,0.625,0.625,1.0,,0.0015616866215512,0.4721499219156689,0.5262883914627798,B04
190,负,愤怒,8,墨菊雌狮迅猛地弹跳起来，惊诧的双眼瞪得溜圆，眼神急速变幻，射出两道愤怒的光,0.875,-0.875,2.0,Ang,0.0015616866215512,0.4721499219156689,0.5262883914627798,B04
191,负,恐惧,8,桃花眼脑袋嗡的一声，一片空白,0.875,-0.875,2.0,Fear,0.0015616866215512,0.4721499219156689,0.5262883914627798,B04
192,负,绝望,8,完了，一切都完了，虽然有垂挂的枯葵叶遮挡，独耳喀喀暂时还没发现它,0.875,-0.875,2.0,Disap,0.0015616866215512,0.4721499219156689,0.5262883914627798,B04
193,正,惊喜,8,没想到事情在最后一秒钟发生了戏剧性变化,0.875,0.875,1.0,,0.0015616866215512,0.4721499219156689,0.5262883914627798,B04
194,负,愤怒,7,墨菊雌狮虽然躺着没动，但一只前爪却闪电般地朝桃花眼脸上抓来,0.75,-0.75,2.0,Ang,0.0015616866215512,0.4721499219156689,0.5262883914627798,B04
195,负,愤怒,7,利爪所指，就是桃花眼的那双眼睛,0.75,-0.75,2.0,Ang,0.0015616866215512,0.4721499219156689,0.5262883914627798,B04
196,负,愤怒,7,你以为你着一双迷人的眼睛就可以随便来欺负我吗？,0.75,-0.75,2.0,Ang,0.0015616866215512,0.4721499219156689,0.5262883914627798,B04
197,负,愤怒,7,狮子们或许会想，苍蝇不叮无缝的蛋，为什么色胆包天的桃花眼不找别的母狮,0.75,-0.75,2.0,Ang,0.0015616866215512,0.4721499219156689,0.5262883914627798,B04
198,负,愤怒,6,它没有吼叫报警，并不等于就默认桃花眼有权得寸进尺,0.625,-0.625,2.0,Ang,0.0015616866215512,0.4721499219156689,0.5262883914627798,B04
199,负,恐惧,7,桃花眼猝不及防，只觉得一股冷刮到眼睑,0.75,-0.75,2.0,Fear,0.0015616866215512,0.4721499219156689,0.5262883914627798,B04
200,正,惊喜,8,就在这时，四只眼睛直线对视，霎时间，墨菊雌狮觉得眼前一片灿烂,0.875,0.875,1.0,,0.0015616866215512,0.4721499219156689,0.5262883914627798,B04
201,负,愤怒,7,它应当鼓足勇气将利爪再往前延伸一寸，让桃花眼变成瞎眼狮,0.75,-0.75,2.0,Ang,0.0015616866215512,0.4721499219156689,0.5262883914627798,B04
202,正,矛盾,7,它忍心毁了一双曾带给它许多快乐的眼睛？,0.75,0.75,1.0,Anx,0.0015616866215512,0.4721499219156689,0.5262883914627798,B04
203,正,满足,6,桃花眼乖巧地靠上去，为墨菊雌狮舔理沾在脖颈上的树叶泥屑,0.625,0.625,1.0,Sat,0.0015616866215512,0.4721499219156689,0.5262883914627798,B04
204,正,满足,6,桃花眼趁机粘到它身边，温柔地舔吻它的身体,0.625,0.625,1.0,Sat,0.0015616866215512,0.4721499219156689,0.5262883914627798,B04
205,负,愤怒,7,讨厌的冤家，我要咬死你,0.75,-0.75,2.0,Ang,0.0015616866215512,0.4721499219156689,0.5262883914627798,B04
206,正,调皮,6,桃花眼不管这些，仍含情脉脉地望着它，细腻而又执著地替它整理尾尖那簇蓬松如盛开菊花般的黑毛,0.625,0.625,1.0,,0.0015616866215512,0.4721499219156689,0.5262883914627798,B04
207,正,矛盾,7,唉，小冤家，你不怕堕落，我就陪你到地狱走一遭,0.75,0.75,1.0,Anx,0.0015616866215512,0.4721499219156689,0.5262883914627798,B04
208,正,惊喜,6,炙热的阳光移到独耳喀喀身上了，它在睡梦中被烫醒，翻了个身,0.625,0.625,1.0,,0.0015616866215512,0.4721499219156689,0.5262883914627798,B04
209,正,决心,7,用不了多久，独耳喀喀狮群就会改朝换代变成桃花眼狮群的,0.75,0.75,1.0,Hop,0.0015616866215512,0.4721499219156689,0.5262883914627798,B04
210,正,决心,7,桃花眼希望它和墨菊雌狮的关系，不是一般意义上的情侣，而是生死相依的盟友,0.75,0.75,1.0,Hop,0.0015616866215512,0.4721499219156689,0.5262883914627798,B04
211,正,自信,6,鬣毛还没完全，比起成年雄狮来，不够蓬松，也不够威武，但也有好几寸,0.625,0.625,1.0,Tru,0.0015616866215512,0.4721499219156689,0.5262883914627798,B04
212,负,失望,6,墨菊雌狮并未表现出对独耳喀喀的厌恶来,0.625,-0.625,2.0,Disap,0.0015616866215512,0.4721499219156689,0.5262883914627798,B04
213,负,失望,6,墨菊雌狮至多只有半颗心在它桃花眼身上,0.625,-0.625,2.0,Disap,0.0015616866215512,0.4721499219156689,0.5262883914627798,B04
214,正,理解,6,墨菊雌狮之所以实行感情双轨制，一定是出于生存的考虑,0.625,0.625,1.0,Tru,0.0015616866215512,0.4721499219156689,0.5262883914627798,B04
215,正,决心,7,桃花眼决定攻击这条体格强健的成年雄鳄,0.75,0.75,1.0,Hop,0.0015616866215512,0.4721499219156689,0.5262883914627798,B04
216,正,轻松,5,独耳喀喀狮群的其他狮子分头寻找老鼠充饥，墨菊雌狮溜过边界线，来到桃花眼身边,0.5,0.5,1.0,,0.0015616866215512,0.4721499219156689,0.5262883914627798,B04
217,正,兴奋,7,天赐良机，桃花眼想，它现在去猎杀这条成年雄鳄，一举三得,0.75,0.75,1.0,Joy,0.0015616866215512,0.4721499219156689,0.5262883914627798,B04
218,正,满足,5,懒洋洋地躺卧在草丛中，闭目养神,0.5,0.5,1.0,Sat,0.0015616866215512,0.4721499219156689,0.5262883914627798,B04
219,正,兴奋,7,桃花眼舔舔墨菊雌狮空瘪瘪的肚皮，呕，轻轻叫了一声，一甩尾巴，朝沼泽腹地走去,0.75,0.75,1.0,Joy,0.0015616866215512,0.4721499219156689,0.5262883914627798,B04
220,正,兴奋,6,桃花眼的兄弟红飘带也尾随着来到藤蔓交织的灌木林,0.625,0.625,1.0,Joy,0.0015616866215512,0.4721499219156689,0.5262883914627798,B04
221,正,兴奋,7,桃花眼先让墨菊雌狮躺卧在灌木林里，示意它别动，然后弯曲四腿，压低身体，嗖地朝大雄鳄蹿跃出去,0.75,0.75,1.0,Joy,0.0015616866215512,0.4721499219156689,0.5262883914627798,B04
222,正,决心,6,红飘带当然是在按桃花眼的吩咐行事,0.625,0.625,1.0,Hop,0.0015616866215512,0.4721499219156689,0.5262883914627798,B04
223,正,决心,6,桃花眼非但不要墨菊雌狮插手，也不让红飘带帮忙,0.625,0.625,1.0,Hop,0.0015616866215512,0.4721499219156689,0.5262883914627798,B04
224,正,决心,6,桃花眼的捕猎方案是这样的：趁雄鳄张嘴闭眼让燕千剔牙的当儿，以迅雷不及掩耳之势猛扑上去,0.625,0.625,1.0,Hop,0.0015616866215512,0.4721499219156689,0.5262883914627798,B04
225,正,紧张,7,桃花眼已向前跃出七八米，耳畔呼呼生，速度极快,0.75,0.75,1.0,Anx,0.0015616866215512,0.4721499219156689,0.5262883914627798,B04
226,正,紧张,7,再过几秒钟，它就可以大功告成了,0.75,0.75,1.0,Anx,0.0015616866215512,0.4721499219156689,0.5262883914627798,B04
227,正,紧张,7,桃花眼猛地蹿高，身体弹射出去，在空中画出一道漂亮的弧线,0.75,0.75,1.0,Anx,0.0015616866215512,0.4721499219156689,0.5262883914627798,B04
228,正,紧张,7,桃花眼已冲到离大雄鳄仅四米左右的地方,0.75,0.75,1.0,Anx,0.0015616866215512,0.4721499219156689,0.5262883914627798,B04
229,负,失望,7,偷袭的方案已经告吹，如果就这样听任大雄鳄退回湖里去，这场捕猎就以失败告终了,0.75,-0.75,2.0,Disap,0.0015616866215512,0.4721499219156689,0.5262883914627798,B04
230,正,决心,7,趁大雄鳄大半个身体还搁在湖岸上，像逮羚羊一样地蹿高扑击，兴许能把这家伙扑翻压伤,0.75,0.75,1.0,Hop,0.0015616866215512,0.4721499219156689,0.5262883914627798,B04
231,正,紧张,8,桃花眼猛地蹿高，身体弹射出去，在空中画出一道漂亮的弧线,0.875,0.875,1.0,Anx,0.0015616866215512,0.4721499219156689,0.5262883914627798,B04
232,负,失望,7,桃花眼失去了平衡，扑通一声翻进湖里去,0.75,-0.75,2.0,Disap,0.0015616866215512,0.4721499219156689,0.5262883914627798,B04
233,负,绝望,8,桃花眼艰难地翻爬起来，想往岸上跑，但四蹄仿佛是踩在云絮上，怎么也踩不踏实,0.875,-0.875,2.0,Disap,0.0015616866215512,0.4721499219156689,0.5262883914627798,B04
234,负,绝望,7,大雄鳄一进入湖里，好比虎归山林，顿时显得灵活自如,0.75,-0.75,2.0,Disap,0.0015616866215512,0.4721499219156689,0.5262883914627798,B04
235,负,绝望,8,桃花眼愈加慌乱，拼命划动四肢，想爬上岸来,0.875,-0.875,2.0,Disap,0.0015616866215512,0.4721499219156689,0.5262883914627798,B04
236,负,绝望,7,红飘带也以为桃花眼必死无疑，哀吼一声，逃进灌木丛,0.75,-0.75,2.0,Disap,0.0015616866215512,0.4721499219156689,0.5262883914627798,B04
237,负,绝望,7,大雄鳄扁平的尾巴像桨又像舵，在泥浆里划拉，身体灵巧地向前滑行,0.75,-0.75,2.0,Disap,0.0015616866215512,0.4721499219156689,0.5262883914627798,B04
238,负,绝望,8,桃花眼没法躲闪，那丑陋的鳄嘴贴着水面伸展，泥浪已冲刷它的腿弯,0.875,-0.875,2.0,Disap,0.0015616866215512,0.4721499219156689,0.5262883914627798,B04
239,负,绝望,7,桃花眼大半个身体已陷进泥淖，力自拔,0.75,-0.75,2.0,Disap,0.0015616866215512,0.4721499219156689,0.5262883914627798,B04
240,负,绝望,8,桃花眼是死定了，陷入泥潭的狮子免不了成为鳄的物,0.875,-0.875,2.0,Disap,0.0015616866215512,0.4721499219156689,0.5262883914627798,B04
241,负,自责,7,它后悔在桃花眼鲁莽地想去逮大雄鳄时，自己没及时阻拦,0.75,-0.75,2.0,Sha,0.0015616866215512,0.4721499219156689,0.5262883914627798,B04
242,负,悲伤,7,它不忍心看着桃花眼被一群鳄撕成碎片,0.75,-0.75,2.0,Sad,0.0015616866215512,0.4721499219156689,0.5262883914627798,B04
243,负,绝望,8,桃花眼已差不多丧失了求生的意志，一条大雄鳄它都对付不了，现在又有七八条鳄赶过来，它还能有活路吗,0.875,-0.875,2.0,Disap,0.0015616866215512,0.4721499219156689,0.5262883914627798,B04
